Location,1002,1005,1005,1006,1006,1007,1007,1009,1009,1010,1010,1013,1013,1014,1014,1016,1016,1017,1017,1018,1018,1019,1019,1021,1021,1024,1024,1025,1025,1030,1030,1031,1031,1032,1032,1033,1033,1035,1035,1036,1036,1039,1039,1040,1040,1045,1045,1046,1046,1047,1047,1048,1048,1051,1051,1052,1052,1055,1055,1060,1060,1061,1061,1062,1062,1063,1063,1064,1064,1065,1065,1066,1066,1067,1067,1069,1069,1070,1070,1073,1073,1075,1075,1076,1076,1077,1077,1078,1081,1081,1082,1082,1086,1086,1090,1090,1095,1095,1098,1098,1102,1102,1103,1103,1105,1105,1108,1108,1110,1110,1112,1112,1114,1114,1115,1115,1116,1116,1119,1119,1120,1120,1123,1123,1124,1124,1125,1125,1128,1128,1129,1129,1130,1130,1131,1131,1132,1132,1134,1134,1135,1135,1136,1136,1138,1138,1139,1139,1142,1142,1144,1144,1145,1145,1146,1146,1147,1147,1151,1151,1152,1152,1154,1154,1155,1155,1156,1156,1158,1158,1161,1161,1163,1163,1165,1165
Year,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022
Ten-Minute Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,300.8852996261984,148.68390958116302,273.8197758367949,255.11241745067477,95.08678292893497,182.66174951235078,164.89230443923515,177.69162189137998,170.72866487451887,113.2293810117714,102.97606707876841,88.8399246236994,76.33354298315831,359.62154487916064,216.41393115141776,90.30088470083997,97.50706045295085,277.4581526057682,231.1835573630569,329.00162453559506,232.96306359465368,124.95876945814312,101.55091305272093,236.89724806337475,305.58689283523523,79.5426165518107,50.263723765030704,512.6486429026774,261.4589376075302,117.70919302304844,122.76240670716213,68.95979556462602,259.12223098024526,139.81493495448476,104.80083756722621,194.12272281728352,127.64338908179543,79.18579901055632,64.61420576273161,294.0516596570931,213.8129247779853,91.44161095344828,125.71493142873179,203.9124197498262,137.2102294400039,431.7112715736176,355.87440550169146,155.71904765945854,150.84949130481192,245.56464702233168,103.5371141245648,45.050131658044926,47.36022021505473,92.00444167707812,294.047296595143,340.75036245697675,187.41826837424958,266.76818627195985,210.6369744795161,92.49792387648948,75.59941124787261,173.0041453540867,125.66990377986465,137.6678327706801,121.92705180425575,238.2183703088091,287.68394057231035,79.68602781221051,76.57945986059623,253.43945803516624,153.15816452849234,293.1840600620148,167.13466980520369,342.21165928274553,379.16878788882235,150.97597305842564,137.48090456091197,276.6115998584889,133.3888057820685,78.5117575032794,60.74554486291112,307.36916361183444,220.15762565447966,81.38144310027289,215.97129554481077,372.01592389487394,381.7542977924345,168.9663962546812,250.94080974308204,194.57996931198272,183.8038258989263,150.77039512591486,116.86987433930857,142.09267386895795,117.6244634706895,105.01849000108655,280.5820423715837,210.4644742431461,255.18981614907838,249.19009841996782,211.1717675251256,214.8201027765786,73.67888359317365,15.664674745066566,148.3331354123227,143.38491060009093,328.20985024194607,140.21780014220266,41.587075492910806,12.489004511553217,177.99119049253716,162.23512288888267,224.29433129933682,128.9403990367318,91.23099685392252,95.19520846566991,193.65211840709298,189.6752547554181,131.47079712547412,105.79175272899764,106.90919176709792,103.1393384557538,79.47043446490855,92.11985546753954,98.82929652436106,92.22293980544195,150.01259642134121,122.31682271278795,68.33370589201239,85.70636376230156,152.61385006003786,171.05236050164953,286.47576382216596,292.98802558308444,133.15228820025652,102.46544514559059,112.94197063021292,108.33382193870925,179.433014996624,292.3572491117611,123.93537623589843,121.7940889055865,185.54133816426358,252.06335367155637,104.62870288684597,121.99346863454953,251.0677693933573,123.81632404043772,227.48660567128624,93.02712854088513,147.4679019211983,171.65334902674283,97.53377426634125,163.35519726016193,118.59570762148292,120.16753040996048,436.0048579775639,124.20329201335389,108.55477989341713,57.43477243027447,601.1338051432613,197.0070784556969,113.36465007692561,117.1442805074517,57.2705128893169,56.87627079429257,282.66421928301514,151.27852893249255,338.91803941432863,186.75060584107612,127.24266941808747,89.12537333094244,449.46499750081415,133.52161975568194,115.85985125590128,117.65859393104131
1,286.8483534307006,147.67213391737005,280.99931270260663,254.71407391987543,95.46203742568731,183.79634995522386,154.85798203356,190.56187974949333,165.09960385829046,107.89502222037457,95.1044984517679,98.17557247819714,83.93473094628573,358.0053283622757,209.0589531414835,79.63175505704358,91.07760965032217,281.07001821257916,234.10859654601933,279.1166200093091,221.22950170321369,134.29415375573416,102.73825574790698,233.05816224211384,316.0113420351888,71.41827611096176,50.16562876196823,525.4438333128145,249.16905178801005,111.71157672572535,115.12557082448194,65.61456032922045,262.22792791627666,128.89644219153521,103.04773356854813,204.85893100654056,121.86280153764964,77.15714421240624,68.965342863227,294.58725108993843,204.34437951083075,100.05483753793078,121.90408396833831,214.16093828348176,123.30582538828833,425.34733269786483,323.0465135844633,157.23191994009724,159.48827688082523,244.47266912380346,100.16789888672884,52.330690173723816,43.877417003615804,82.88491238671104,283.28818249681814,332.1670909506765,192.12041726138716,254.63912897593065,213.76142846975088,95.61225879789146,76.29462350384021,205.2098212139643,125.86964841126377,144.8409086291208,122.39098928443892,245.78241555861757,295.13368487120994,80.47250626292896,78.31826830370994,271.02828795199787,159.91324439500397,292.811845624844,181.08200092695162,327.4457078933946,361.41589132932825,154.08424640547938,137.67272340184107,258.52332902812236,129.66809056956114,77.17115039551592,61.89810938285097,287.97377645572203,214.45234512466445,84.75904008699888,211.77117696349566,375.96647128472904,376.1080197864919,166.8667479853207,248.02063232691583,199.17937543328281,179.3464460081062,159.13077048802552,136.2950923904729,147.10999804940045,118.65461133197122,109.31500044823771,274.21136341890167,210.09047921782806,257.82820380255987,252.746336548811,215.4133783354991,212.46709450469015,78.31296203232408,16.200642566208042,156.90126920760355,146.4041506273032,363.2254254043837,149.55641145748194,41.649627237708046,12.465549527500405,166.46493185654185,158.48450910235456,223.85097949408285,129.41637263575214,97.18635660477476,94.60227670912914,177.5910224595181,169.1171953932567,127.60372207442701,113.56369876581249,109.88371349923104,91.52885552465902,80.48870604133499,91.77525615705893,99.61720182850581,90.43674832072344,155.6703107846606,125.73505565174123,75.10706282292425,79.3134821786136,150.8646588117403,173.09915263805107,269.0276874485169,291.27175066218194,135.89239415875824,103.70193620290455,109.54409638278257,108.98007100318806,180.6893125352651,297.74488345055164,127.35153046040705,123.14801394064062,183.1606916573996,249.59205349619222,99.55598568402432,119.5342402064118,256.21474381549876,129.84109193580525,223.05325137360416,95.00889569909712,148.10396237486003,173.77390190401726,91.67779572736815,126.20599976616128,118.12432915782159,121.60041687157137,427.2000823386244,128.4042636081658,109.59941152700125,54.98037980633975,610.4007378352024,199.5130623931522,120.3696313574247,114.75614428255581,60.80254096265591,63.61666943284915,273.6531976673034,161.74708969235712,360.3731858665544,206.79913577543462,128.88404834847478,92.87959632066416,460.35885771066825,133.75066499515341,117.09386079573888,117.44923068267434
2,292.0531765046714,146.59662102626703,284.29494037930414,263.341488459731,97.47091803541394,173.93923995173256,164.53309849414907,188.59090898154003,168.01739737086262,100.68684726578726,94.85587596817672,97.43235542465843,78.31741377418942,358.32795548287874,222.74826034452778,80.36681273183892,88.93663289500952,281.4061360408199,232.93582894767826,252.5709719039131,215.30808119498104,151.4899373056152,108.11030680559932,231.99025893775845,324.97582931431856,76.53010277634603,49.951828077352985,538.3041467333948,264.8973761554137,115.76726483580593,111.29961620481905,70.91122772664608,258.67521360094344,132.28655127010086,116.3468447834626,205.93694958941725,116.34266430914735,74.27480108344508,67.4845718125744,294.6681060770895,193.3076030582936,98.70144132658477,124.19675734624292,229.6189906589136,140.73693712805323,418.5473260445787,288.2051558548786,157.96042396601624,159.5949699843037,253.01795026590239,99.66437419294704,53.82009597848194,46.44703952886233,81.42710025865834,279.7346105865084,331.57902423197066,188.8578478402045,259.2423506067926,230.62478826505486,102.8134994778613,85.66266869905702,209.4293244440874,128.55102280020196,147.58769791707863,126.23469652130113,249.07681382259938,303.5295496755055,85.10534311432045,78.04722074548444,282.7368847536475,185.2504184301825,305.6580672022416,194.33445763701994,330.4128782953163,373.8529360854642,155.32290557628926,122.9722798936373,258.33719954258714,156.78301611493256,74.82083185196969,65.83720127417867,251.3974579088241,210.0790642184206,88.70029391640475,207.18849158215744,380.50695622689454,367.05721562399026,161.2579777608533,255.3879649466662,206.71272218719983,200.10531953086007,159.75507891659643,155.06919726041937,145.3502388576566,120.63606225993188,113.42190807593056,273.6477796493488,209.37102255816498,258.35102945699657,263.089667320845,221.0872091045762,216.2915767170233,77.67002301886626,16.95591268264473,159.15342008973448,151.19954648572352,305.0917896812686,153.85250793068067,41.642965830960485,12.433529625320391,177.02741298640098,162.893211790219,203.0224715210449,136.0059600458707,102.72701718179617,104.18134188419715,170.43512886343441,167.22122428677133,138.78656176270613,109.69316692462543,80.32132568454936,102.65677235521134,71.76807813467063,88.18149839218083,106.4736678792705,96.52402491949061,158.76506675412523,136.24187562187956,77.37345669975653,74.88024575796402,147.4519539042462,176.9631418121165,268.79423763740846,280.2611323790591,142.5186251337766,99.66754350799647,106.971663953294,113.15478838248289,184.84926890027216,304.32925420024037,132.81065310701123,129.10349959789036,180.12138008388035,262.06506827325904,99.048716842474,123.4645636542771,266.2019947750054,136.9676185944307,220.51757419182775,93.9787797513502,152.36552998559716,170.5011720952155,96.80433976853857,131.81946290882107,118.06405127754265,126.7104740811619,437.71905361933676,127.18665715161615,110.79157797900218,53.40538140898886,621.7911649259521,206.44669529052814,123.52895860604286,114.81926534267782,61.28570530132227,61.58449198033759,279.6820699254017,147.26417308275754,354.62144562452596,213.21341477763215,126.73167107929123,96.93769821634609,453.84353172153567,142.78492866813625,117.72540390395837,121.88868874394254
3,292.58986471075815,146.3010032720154,284.7565846089518,268.4230988338457,95.42066769270157,183.89107184361197,159.54254183849523,189.66210688147757,190.54209598190008,102.96445194014274,91.4598399563848,93.77492737267309,76.71278451925009,362.2667455074784,229.63740985029648,88.81606939897888,94.99313142504398,284.37180959922296,237.60516225205143,321.6859296125858,225.5277567174105,157.4505399205387,115.94450285976744,233.86550041825845,324.64239536827984,76.7290763399437,50.08102461045092,553.544531143439,262.0193931024993,110.02315953651673,112.83388082250823,83.32370784586237,258.53133866698545,122.34352240105252,120.53561729528593,211.0127456630697,122.42032013123001,75.28634269870302,66.12714904213702,304.04822416191416,197.28606449686316,103.3261783326108,126.75871973849995,235.55148088895936,139.0607165734787,418.55433844252053,249.46773644171373,167.096783899828,153.33265608922227,259.846740736938,101.28838841592122,49.14453184565997,49.072099499829065,87.11133717575049,281.06613103212254,324.71520688162275,200.79341483112754,265.0677455687389,228.76022508806435,92.31031505477466,90.29418561819325,202.10336856923644,120.50865621405487,152.81922502497542,129.10598244814275,243.99683361517188,305.3763241611902,87.11038023033898,76.82179659074625,300.27256212242884,190.54599696369672,306.0032013305633,214.69911782689093,348.9574459528694,360.00719277328136,153.81271582467937,124.94111469550393,276.3349603511897,152.49191242671634,76.85854160597528,68.71685380757641,248.1194786370295,198.1819737951028,86.92848248893469,202.39506572874706,384.5513152593626,371.92733596545776,160.22678513700447,259.74505788565295,208.13300201540767,327.78450204404953,158.9889351495039,142.82482960826763,150.32815474072947,126.90475366723676,114.84864075396034,277.0104792670241,215.7578821139592,261.18371981903147,269.3416232498542,225.09884932898066,226.0678757568649,76.87254735915383,17.435234611162617,157.26201036709662,152.0350726970642,319.93994524299575,151.07568629013915,41.654361680348515,12.427845873621981,174.681402129844,165.3897161790275,209.21734882307726,130.92823481327565,110.50606644253503,111.71083977380076,159.85701827921713,160.89512868479002,133.49688060456717,103.85532179415581,74.91415167232054,83.59794774713824,76.29284904640514,92.30154390737111,109.97449619781632,103.5464278739068,165.71262977371484,147.4258680186369,86.07368723518306,81.87206740989356,155.73787385965323,180.88797964870747,273.33347624167226,285.8383853941352,148.04427200111428,110.32263433832404,108.84961653309078,120.73080976110381,187.69008063295317,306.27233870305946,129.80481276519362,129.8768486334432,182.41499036439154,265.75970039950147,107.74891214144297,122.17133559639308,271.7428829218719,141.19507347412636,211.59515444695612,91.69581598602387,152.1571070871858,173.34109077572163,98.01759869206207,131.96725849000487,117.14178596179924,131.97164617898653,435.99633560849406,136.01270724482043,111.96514501350732,55.59867012816867,608.693066215437,199.0032876626432,131.59570264917485,111.478138693602,65.48326006050144,51.72410779152894,289.84223305515167,154.73635809803932,357.7905813957362,181.80752700718872,130.92729982590083,104.45550836191688,442.97305057710383,153.73877470305513,119.19250774736429,117.3122023624538
4,296.39052133420597,152.36053425635322,279.0101558259519,265.4406989724132,94.19247725825372,191.92671263502547,156.4831198451233,192.59165170406425,201.58696203258202,105.60102144032822,97.53153482761219,103.18318279555085,77.31727103189152,350.1561137447047,231.73821839280438,91.09168623239576,90.5727958488788,288.7395267206863,242.16244717987334,357.85138666072487,225.2140348479479,162.1115156117432,127.373204065977,233.41887516570338,319.4476965042849,75.18475395943419,49.740480874844266,570.7113505252017,269.1099234784433,113.01342463607982,119.279401437112,83.32695283664502,265.08421396570117,128.59561657230498,108.63211837408694,211.5521115097983,124.28019075003864,78.45572941985223,68.19252631629469,304.66803690663824,190.1073124897346,106.24702895737781,131.23907375155542,233.6568188888338,139.56959597343342,409.67808583723917,204.23140069152427,155.42950884138645,165.29892271844952,259.0061099580377,110.28168154341549,46.63617855160181,51.53185815423021,91.6722711113448,291.0405467054797,321.4085121620762,199.92614030171325,271.8230117656102,241.3565449573107,96.7088064580248,92.16036069352232,240.22463016410546,131.21694363642746,151.54903659270343,130.3991292069395,242.40100822273556,305.3998049648249,84.25968655569044,74.49595743628713,315.7966744926428,195.7298490069385,305.8474056949146,217.4472424581206,343.53232544053463,352.00716260794775,161.54128100627398,131.11629005402514,275.84618946286685,158.03858023784497,77.96442426321596,68.90948150350312,235.40498704040903,203.11338994454562,81.67153498279738,210.67522572079113,387.2140642735132,362.7799289885035,157.95188120676437,256.94887462961896,212.90978400269825,274.01674621948763,165.5574355976437,141.20357204288499,155.69014193100813,133.94233091679217,121.06461084044477,278.4820839822478,215.8411382577499,266.3269121691563,276.06848659723704,224.49591810869708,234.28364148582543,79.72456954804198,17.856270860787568,167.3753086911742,155.56416496181888,305.795833809248,157.6471336998882,41.647274660564705,12.401229537630167,225.09574906744885,173.47379095323433,205.17216448681174,123.93780690155899,141.7456738936223,104.61150022045847,153.99779170724128,149.15062997353206,109.2381552944578,103.27907719262468,80.7676479151892,85.83845630841977,80.79118619794666,95.53888009107867,112.67798692573307,105.86807632369771,174.606426577596,155.74629113153821,86.57734137120157,79.43559923173105,153.94887314509768,175.1970714253498,259.2126535572338,288.7407811217358,157.85186779900803,106.60158879906807,116.52528787151313,120.8886644062172,190.56786297568027,313.1103663769731,133.41159725121048,123.90035943964878,185.9737412305134,267.84925257411203,108.93262075258575,119.16116363612048,272.94642325509994,141.46719100051735,204.82072505532363,88.5764027368325,152.6063169996059,177.70498386694567,96.04223329478877,154.02593358510416,119.95171234915799,134.33050069211487,432.3176123932674,146.74149261711585,112.00146076607425,57.356915161224286,605.4500641908202,204.56956911583814,126.58318860639159,113.36310193468542,74.1076119316476,54.10658449010045,290.4425774863235,154.5639087625096,351.420239571666,173.22810359757622,131.3059440900224,108.19308028942783,449.8696664541122,164.50357648200483,116.5814603350001,119.92690448565929
5,315.5885668335834,154.76895051801156,279.79751608077316,263.2621912447406,100.0133366742321,186.38499672923487,149.5847054317322,194.3920891148254,211.28122418016886,103.59057219878459,96.5120540730362,105.64302007232534,77.29106103603851,362.2721196189908,235.54560496201196,94.15095865989369,87.24700549203489,289.8487657792326,243.04002818319668,385.9517073402788,212.80892248036986,180.46333484071016,130.47524114083924,239.3898926568515,329.48139811882226,70.32286284887337,48.70097838514695,582.2707925321107,285.3554094663949,123.21884367513702,120.23187247872663,83.17034692006413,267.81562196000993,133.3536822377856,120.14042509280901,206.10987596277297,126.57749239262532,81.98903625021721,68.51935589700895,312.4885190228796,183.57492202656024,100.02324920658053,126.2598703498707,243.50428182222697,148.92925262693348,406.6697356681623,186.78427562057726,160.5450404707894,152.98874120663487,260.9707029336488,109.241198703957,44.321018024040974,51.95295156802673,88.3422928673954,303.9488553271918,317.0487505165091,218.0347923560071,267.4691798097787,239.33814583593917,103.17443196802543,97.09479160350166,238.9486117517802,125.57916961907782,142.0014725393368,135.69720475830127,244.13957386668355,300.28627669012985,86.00917194959794,77.79433159572034,338.8078401261771,209.77085232544627,297.534329073272,222.95999292280268,329.32532379984406,312.3502020923245,168.09394212316496,142.7116783127684,277.69232704218405,164.75212067888538,77.26893098871251,69.23651705236585,217.1644614091588,201.63450400894106,82.271814241815,209.49102280955734,386.49538924633845,369.5905262098529,163.19953154601512,265.983323764105,211.0472135545416,375.1658779079629,174.8616539054699,134.3815781220983,161.1256694117734,140.12599503721356,127.44952742425093,278.9667898238449,225.29773965541423,275.6065041379497,280.49669056119393,227.20165843272076,241.56313022085232,84.0223795401677,18.29234537724955,169.6164959889528,159.67266044659428,355.36272015635126,170.32555221734486,41.628350120258915,12.375384393998841,257.00649188300093,180.3865020808109,203.13493221407035,137.42659529672594,134.12915024375926,103.6023063540162,161.52911136000245,152.24271953881305,127.43202569876813,108.98765350919992,84.72543717267439,95.6519966574517,83.85718861673458,94.97929189255501,120.27799520890207,103.10114068911749,178.50174670023887,164.60874238583654,81.1593212692725,80.89063137895658,152.12396785387915,173.18416796761326,265.75213087568017,294.1469756836276,162.19314674517005,109.42381961632186,117.69609560842521,114.22721089516867,198.16789780259836,322.42477058482535,132.3043474788721,126.62770445607877,190.15596227309064,274.1129658772168,110.81921390090739,121.17401982451858,274.5590002786853,145.6872679855697,212.4913091470249,88.67961976026405,155.0149911537626,186.04357640744016,96.10414781859411,149.41146429788898,122.60166621936382,133.83183444224312,417.65997118679843,143.73809105565533,114.77826293249723,57.12529633196388,601.3299964394445,208.75310849641855,120.93684115716309,112.86061461233126,66.79932507201187,65.29216108348035,311.11737566410005,149.64740948594294,351.066925039781,185.18688740768957,131.9555473789525,119.9584889471288,458.05745266163535,162.74705447496032,119.0900748113075,118.56377470457146
6,302.2366138284952,145.2819528682225,277.81246397176795,264.961340392123,108.57210186972678,183.83725825637094,147.4338258305944,204.0360152887698,226.24282265162998,95.53652679948858,92.71880054217624,103.47537973835124,84.43376789563,352.969741001441,230.56874994359703,95.82765966074294,99.81182103164747,287.91085807305916,244.79449036445814,447.2753690473859,204.94309875076934,194.08951983317561,136.28849795068473,236.70525173074128,339.0862711519172,76.62723567773634,48.50981782454566,596.3539913670717,289.87557879888516,121.71925004537961,122.86062676675049,87.51625986701049,271.17942296266074,135.63340770168483,133.97748963979777,224.38677261845342,134.85475145346632,83.55262884471149,67.95952802963112,310.0092269753285,178.45213034091952,108.75157321029175,123.67716461541859,246.44632379413167,151.74772461369955,407.410248717194,160.90053343265208,159.88313420361365,155.1435622484499,260.0267685706842,110.08091066401464,47.65240893978197,50.106464955769155,84.1986737166122,305.2691353240899,313.8996934943507,212.6160703472529,278.0359952764434,233.31683482747266,109.01839878039567,91.77546879845544,262.4514025127615,132.03730016821478,136.4972668009938,145.6000505048402,247.35961920138726,302.30169364612317,85.39227333647615,85.59512623194226,365.42592098303095,215.14535504334688,302.218857890692,239.9893660634879,307.3539305104476,277.0837111944351,169.1516286721942,143.55175484804508,280.0599516979111,164.92286527379665,76.28288344591915,67.36554154565556,202.46806320836646,205.08048860821685,83.81033077488104,207.12696086711824,391.36286942880616,376.7824226099604,171.72936556820179,276.24059638623373,213.05086857339387,373.73819361852736,181.7398110535515,131.79482421627884,166.00455783649167,139.64716083353053,125.67043902319159,270.9019011116473,224.68394338993397,276.6045542599182,284.19990974454,232.2960367477275,250.70212144198382,83.40852392860486,18.77236121065343,173.53378614969594,161.39087549079983,374.9802795121444,170.5421105805471,41.593591574593255,12.361285795081493,251.34582652388147,185.0304715408785,198.97359081567882,140.94508803798954,132.57809822132904,104.1350378209686,160.6992108158253,149.48426008912455,109.16398462288072,110.44227810707665,86.64832852657415,99.6651372938129,87.99136495850505,90.94656696071516,121.71763859867832,103.08957695273233,187.4813728648851,168.52280233090514,77.188781506353,86.92421668592867,155.32311012321483,171.06456025833046,273.1723434534594,288.17741540393786,180.33665236695896,114.78258915468426,105.88540806142716,111.62540088850182,200.46839345573946,329.3014647012057,127.44652435968311,126.94000518960327,188.9995668248947,273.97242576759993,114.72048780428867,125.18403784695394,281.2171888343889,171.03720806352126,216.840695012267,88.71520262711834,155.87339543063632,191.29601729898002,92.69986612964682,131.33563607016256,124.20599932404609,135.24805570548548,414.85477731232953,119.51610270033822,113.15339089605662,57.57052430551165,606.3782575479015,204.25000138961326,144.4684804106615,112.57221347439625,76.858364729052,73.8539487317983,297.52858433550944,151.15372990720712,336.95244305389525,189.4856712343048,136.40995627840545,129.7807363644832,454.5783758727733,156.27826423513616,120.74897552036265,118.63011138508249
