Location,1001,1001,1002,1002,1005,1005,1006,1006,1007,1007,1009,1009,1010,1010,1013,1013,1014,1014,1016,1016,1017,1017,1018,1018,1019,1019,1021,1021,1024,1024,1025,1025,1030,1030,1031,1031,1032,1032,1033,1033,1035,1035,1036,1036,1039,1039,1040,1040,1045,1045,1046,1046,1047,1047,1048,1048,1051,1051,1052,1052,1055,1055,1060,1060,1061,1061,1062,1062,1063,1063,1064,1064,1065,1065,1066,1066,1067,1067,1069,1069,1070,1070,1073,1073,1075,1075,1076,1076,1077,1077,1078,1081,1081,1082,1082,1086,1086,1090,1090,1095,1095,1098,1098,1102,1102,1103,1103,1105,1105,1108,1108,1110,1110,1112,1112,1114,1114,1115,1115,1116,1116,1119,1119,1120,1120,1123,1123,1124,1124,1125,1125,1128,1128,1129,1129,1130,1130,1131,1131,1132,1132,1134,1134,1135,1135,1136,1136,1138,1138,1139,1139,1142,1142,1144,1144,1145,1145,1146,1146,1147,1147,1151,1151,1152,1152,1154,1154,1155,1155,1156,1156,1158,1158,1161,1161,1163,1163,1165,1165
Year,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022,2021,2022
Ten-Minute Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,429.8371038771674,,363.3827825653249,324.26695467276005,153.7060397591751,293.15262901398637,268.5813092041795,99.30612916479056,182.6154947368483,167.17736267911394,179.96617948652099,172.92803841751189,104.00729746997469,110.1001473442094,92.73908340863743,77.89257341699306,370.2302733522244,222.54277768788805,89.78743369366754,90.02040634994594,277.5497880984558,227.42914794615226,379.5039090386737,254.67338247160052,128.35030245501417,107.24668873698988,228.46675461500183,286.5806971875458,81.3513961451704,50.34001800173758,502.29354187484546,271.84400922403216,120.53465649745323,128.52122609730807,63.04682219713176,278.05081782413527,136.80847659762574,101.21685427373069,192.39069987670325,136.37978984854178,74.90344251622632,66.80677409434782,299.3748206772646,236.13883163898808,96.99484570570006,128.01868135384657,199.07634203704845,123.63070931911739,440.74131734840904,350.69681748860904,173.35246178322598,158.54328307398185,255.78870445139347,105.64388790206354,46.57979836575617,47.89622110194759,98.99649825434733,292.5732432173116,329.5558179022394,200.3438550583383,284.2083812432009,212.07056199469926,88.82305875544563,77.64087933699219,181.32183653142047,129.44742878605004,138.29455048698372,129.81743798583102,247.47489355219454,288.0731360769881,79.22971712404593,77.9361177279604,276.8237724232698,163.48880554535177,302.8700525997032,184.88261658265642,376.2712901113963,389.7378644055062,151.68656581809512,138.75501967874936,256.86241512039396,137.7550756089908,79.95230255890742,60.97254614368638,311.42824671573095,238.6828491735325,81.58896369830725,209.29827577087482,370.1306300356469,386.2247839253474,173.384904071689,249.59088644139447,207.55557153692834,160.8420350991835,146.17371830025084,126.22883274629069,139.94370739277787,125.76875228815143,106.53498384393536,286.30382650621635,216.53991984186266,255.43057225413446,258.41278598365733,219.76578179679856,208.92102503379468,72.11152604573459,14.836381073454271,141.3433754407981,143.82516155529132,336.76108017887435,133.53777028109192,41.436403791136605,12.49174076053934,179.54313034899369,168.6892599851085,230.454476164013,139.66437699716016,82.35971428271517,101.92349458970992,206.57166921780998,196.71582251058462,134.15158426972874,107.41186786086459,125.30258411694126,108.67664192344711,73.45998614404618,93.1436577443097,100.31931337116761,89.81653558260079,151.8074087235223,123.50176347130062,72.49156284979536,82.0626853867612,151.44098728536028,168.6790660015953,302.801390479695,300.4928241555339,135.2365880989361,109.0892693547195,110.52990663843498,110.48987939554318,183.37278024400257,313.61608395264943,123.8211765470172,122.67705041303095,184.39813951871912,250.965653422514,106.6449471429786,117.21034284814995,248.69208914875668,119.55327267788381,234.94138608743455,96.46654654724544,151.59911416185744,168.9497321366233,98.71840478546927,185.11368231502803,118.4623714481086,120.93265483215025,425.63924721457073,132.44309175614114,104.67329290621278,57.79050950667546,578.2300664848551,207.17092975137894,110.71937154001559,117.4160188856102,52.68073723585442,54.07783306159462,288.83695367381927,145.7581416368565,339.64368566128235,185.54829594070753,126.85835069979333,89.85272022397088,460.4846611411784,129.01770508196196,121.1854270553513,112.23562090374563
1,432.40750469042376,,362.021204156206,303.0373194552732,151.5387447501652,295.40436358570753,270.7661077093839,98.52273178020727,184.95139518391565,159.28799470550743,195.74472601297737,168.22696726956482,105.9577644500127,99.32482349971707,102.31610064634384,89.53915298941219,380.45480296344186,212.80251586112334,79.47068183930912,84.27046371104265,280.3512016688691,230.48147773496103,313.3844296934003,247.04188991584078,138.57740605151884,107.2436455070912,225.5245660733727,313.33065242374965,69.62680979712528,50.11040792892589,514.4910963093085,240.86681812707178,116.25200381276632,119.73333670743723,59.27013775326892,282.6606448018639,125.85473170936166,99.45308271044956,202.67930400748835,130.84637455625173,76.61498919082541,68.62635777977619,300.8621282421752,228.0303668958472,100.42182570620986,124.7839714857479,213.00328269982418,113.8187605689067,433.1015254522438,323.05653859242165,181.59716729022512,169.11370272795406,253.24981521374204,103.4786293031616,52.25377289599159,43.976159948094285,87.05977823391612,287.18476349175916,326.0693012193887,202.02907339472577,259.33799627202256,209.7913148978801,98.44878830442453,76.56475839970827,207.9343935027399,125.59590680146407,147.74689212349185,127.95378947486502,253.97395990687258,295.60908134393054,80.0213938255203,79.68359662524841,303.15632456045313,171.38644853446834,302.08338087650304,199.98274962937117,358.2687297433878,367.0548158103649,159.7201316197885,136.16906025893064,244.64303807328153,129.61852711783746,82.42823635721814,60.95509972157718,293.42237072302646,233.46399627921437,88.60483082313512,207.14985998473622,371.93199590397813,381.55879069595,169.51916867163382,247.28268906506253,208.95128059711124,189.3072770615832,153.10772827815276,151.62066960537095,145.97019565530672,128.95029476507327,112.81253170103182,281.82172861346174,215.54046697129988,258.2581640021842,261.01458261568916,219.94338789012082,206.99573760751127,80.09694643960086,15.073690925315574,145.5547286749887,144.40064565542352,389.2385470684279,147.77429493467903,41.51151541729006,12.462518231886767,151.08687579048743,160.6323890504353,212.13355546833125,131.54706394670268,88.02955823770459,100.49885828285713,189.1806316230678,176.17968097842595,122.34028442207898,114.26936555835798,128.29533325671042,81.32970683296982,70.373995819847,90.28781618279064,101.98349904556966,86.39909540852231,159.89971385059258,128.07501297132558,79.39431907857826,77.68551900844845,151.13721794711634,169.19588603524804,287.6140817144009,300.64483601578604,135.62429972555378,109.67098700123493,109.96255972344225,110.78671604644956,186.70219667752795,317.5776998091383,128.3860881888701,123.57295311151762,179.91076666049287,248.9746775238272,99.3722196997633,116.77398849675964,252.94156010608074,126.12082492306202,224.87179818738082,97.34423538408451,152.43366465656547,170.90828099670256,91.47477839962714,134.02966113630637,118.16480904243276,122.24865986382012,405.92030174537683,140.86576472307996,107.46158681775286,54.182311916452285,594.1287409531259,215.40256384484252,119.93503359882173,112.9866084229281,55.225504192612036,64.89160340789786,274.0953378621566,166.19367420837915,371.0616055404859,206.5351346451207,124.72103130298383,94.60611587816443,467.76205940064284,137.51508082199024,122.46589826802186,112.5648222858979
2,409.922685298531,,363.16836804087177,307.0517871248487,151.2091726352818,293.3956899976627,278.45881241802675,96.08139989613551,171.8479085052502,169.07321750260604,190.00716478064535,171.30998812565826,103.2643028139856,98.38150161158666,100.83132176324749,79.80258470889369,376.30797667438253,228.82210222689307,83.4853365410937,89.5573749790669,276.71534346633683,229.63970139674925,252.47405055456525,239.16371301171668,159.6744983146026,113.50761436913106,225.26570358920713,322.5744898433361,74.51536460507874,49.93423329986993,542.4717816167896,257.10474832833955,121.99396484869138,114.16121772319688,67.13003082571002,273.1323371241471,131.47492026552263,108.05495267194831,207.7366831935768,124.55219227477586,72.44137722076039,68.75837191040453,305.60761145034564,216.30138802922923,92.83094890988642,124.909863872662,229.58482608379617,136.81960348455289,421.7822654672823,295.4347215984654,173.7774581273193,168.32465553938817,263.1985590907497,101.97826611102357,55.526570687851574,46.98056158825174,85.81176316722394,285.00348014023393,324.89350969347,193.39732027610327,271.7344127948458,232.80902365457453,103.5974901048529,85.41545599040697,202.84920921044144,134.9281825849892,146.77150303755707,132.37389383302227,256.7909846733721,304.9940820021911,84.25491676934007,78.5227492216408,310.4608516568461,192.13128249964794,318.35938196718837,217.39014621402518,346.69450268261994,382.0164553092955,162.3069205922619,121.52028734654601,247.636508328654,144.26567194512597,82.29921214767002,61.27275152514835,262.24366227060705,228.28976348861383,90.99155885376497,201.36934550537117,379.8009628769625,373.5107387887919,165.2946063955449,258.93571011205546,216.220272320011,217.17532030201784,154.36320987613226,146.18909338565945,145.66616141630885,133.3238433345408,116.02179039181563,282.60855315037355,215.23326016168917,255.41131569003025,271.19012231712907,228.01777695873142,213.18349734570063,77.6474645364294,15.621421760035206,151.75024820346732,150.0826411856279,305.29001044833353,155.39467708273813,41.51676038818955,12.432812769943677,157.78251106542214,171.16014703492496,197.34123153142002,139.27924404882216,101.67010658146177,111.23771077199095,181.64642365816948,167.62908846680725,160.17088633922623,111.75012124211608,80.32299072069905,108.5258035987507,67.74385411563769,87.56959924035088,112.41518920597383,96.9916499945589,164.3966593167569,137.02671918567546,78.4956989514183,70.2873892741591,147.71445695600687,174.0022767421425,289.34916986764796,291.619383154541,138.75088084216057,101.42002172552411,107.73953775831656,111.98789531469112,191.66230164336935,321.3487246440445,133.98845139172084,130.85547897106514,181.33816345957803,258.79683806398543,98.54765598978862,120.91173007429984,266.6263094496424,129.61338707260228,219.53856431187353,96.79509567929364,157.0591236461238,169.3455399279031,97.86007908771305,135.69332332654022,118.03683893983109,127.04763520591005,407.22940533520637,138.42357830770948,110.9678021986022,50.42384193088006,605.7080523431683,221.82263847728964,130.86362613936262,109.40871643059543,54.29808461296062,66.34500254272591,281.6513158327973,143.0884657021471,352.5236285330514,237.4746949084139,123.93087950129546,96.41330373955546,455.8316563314954,140.04492673368287,123.08647172828519,121.69910442026926
3,425.7319031122765,,354.2420085343755,314.1339521503562,151.77052633203286,283.76685206024825,284.30607871213954,91.53239421928583,185.09496692402456,163.3651512662094,191.2156648325237,194.82783864175732,105.17724634851099,91.34572118974629,99.56360922665993,74.78234912237424,361.52517176109797,240.69907935154603,97.00512506956623,98.49667144321182,279.8428704628449,233.77988040482313,303.16771153214376,241.52842393281892,170.66252379960446,117.13395709944496,228.01888172877736,321.17110321710794,75.80984883758501,50.146277042715546,562.6464204314595,269.3470354525443,116.40095615848718,113.62824596453835,82.23787941354148,268.2051555474509,121.26114055811824,112.8372517056102,205.15694253939452,129.8205599908753,73.86207070458876,67.55213170836898,314.9465533827823,218.30606357414715,95.24781844604911,125.83440232738376,237.00215679316113,133.1300800828533,416.8964362979231,266.2007594644554,178.21734486267266,160.33450127473478,272.77848773806176,100.80796323514443,50.72163850892652,50.44830978071164,93.62915555478135,284.17710735949436,321.0641802056276,201.2581577815791,282.1217561226542,230.71831271890372,92.14164212556801,93.17657333390503,201.05557015792238,127.18406605698986,151.42318477490187,136.19022430721384,249.75289502786873,305.9017758462325,86.13071441139013,76.65212203547031,330.1901679607651,201.90634173696674,321.07689830978677,239.48483943654264,366.12658866503244,373.68124735724035,158.87713802456193,121.92575748289315,261.0883518071776,149.02632360615118,80.97062618466528,62.77152815409535,259.2218543184777,213.24673815515223,86.97197805973889,196.75724962427955,375.4036758327624,380.360615071045,165.90839318146715,261.3658345823294,217.53786358980798,360.2373136331128,160.12362278186086,138.06802431275574,148.97164744132354,136.66125608080208,116.78194382393868,286.42947194154385,226.14824104846164,261.28305678577954,277.7202014938458,232.14285709318852,221.0093410364173,75.44523189089298,16.259766024310842,152.39180124938218,152.23353762790194,313.5463801624326,147.6853885214495,41.52533820570482,12.425052448280795,171.74643604606615,176.41184753615798,209.947534389672,128.76609838881294,112.75387098936432,120.88098817636173,163.77986480790173,160.80651372163865,154.6864996939358,99.69491623280841,70.88430710878627,82.14334696508398,77.81730336889588,90.53414037086934,117.41791946027062,104.97011344525927,174.38244271974628,147.19876159072442,81.05824313860064,77.82172004735904,150.2089429093555,180.42735604137124,292.9056920800186,298.177911240612,147.81010279454838,114.22464509419342,107.29424711048146,122.46333161293123,191.73565434492582,327.924589304322,129.6388858863326,130.17689323689626,182.3566357054609,266.67037803557093,108.37791064756915,119.51575177425312,274.87964802712173,136.45996809133678,209.3142638266283,92.59693877952424,156.47467264609446,175.08378463597612,94.82219974651346,132.1877999001675,116.88367659041467,131.2843238570175,409.0776517493845,150.77647836047558,113.43450330527077,56.34522133308419,593.0205378487562,205.38741676148024,140.6751530072348,109.42174349389306,66.22509744431312,53.10231258678122,292.3762330367784,150.57008557489272,356.4486491163734,198.71540024886474,120.83785543473924,108.02517840034092,454.2657100428836,155.67338424929858,124.06284592255706,116.0873193725237
4,426.32232503714107,,358.9033754646896,317.29427339675914,153.60177884853644,281.17871016027004,281.0178002723877,92.60954029901963,191.57346253391637,163.42920377430002,195.94385960498164,211.5507690360414,107.8953396229406,95.85491090193871,110.55039528091638,74.84531787332423,350.1868512072823,243.30471824603063,100.01347297549707,92.09611826654256,285.81821144343326,239.83437882834542,334.90906079078866,230.59448894666042,177.48042570583868,129.00160158014265,235.4968953693926,314.9301451963246,71.32118809122265,49.710347554880265,589.6630243053531,282.70290746612415,119.09998403515279,121.39963436888023,87.95416138015875,273.11047308649256,125.24805711044174,102.31294053875797,207.90445494575673,131.0120240411338,77.20902291914675,69.51359978411851,319.2341309366154,207.38370629785845,97.61946201849847,132.377035924325,234.9047895201992,134.01943528739545,406.8945588985847,210.1429304573158,159.87532818005957,177.15088009075052,271.0455078112833,109.42126838495918,45.11465676742758,51.72284705725881,98.24108847900808,297.4523178289343,317.21682245444777,206.94267786009775,282.11107627624625,250.68437614090342,101.46947083504473,92.79342525702286,246.5556314565134,134.70425331122482,150.56718399245898,139.15928207096937,247.13948826045566,305.76588202183655,81.53226811518516,75.05182670374352,347.0285700899229,201.76910753266557,317.8374097166914,240.796432118048,352.56184840275023,369.4298909352976,166.58257637095525,134.18150054267383,262.3874637525985,148.31206779172297,80.2260962313691,64.17325757033396,249.8351187167429,218.02543406372192,85.7053398134544,206.31270264974913,381.6961961535757,366.89776662815365,162.02831542310068,257.39551031730224,223.47452572950917,274.60488196161873,159.27383217746478,151.3718843546135,157.94182799304656,143.05342292985702,123.06374288769753,285.9773545493433,230.07131896991493,267.83138268062044,285.5649601202153,232.6818535404852,232.83511954909414,80.76229981393206,16.860326210166804,164.13664030056987,156.57572757000784,263.9163103062059,153.14001504390572,41.51514671705819,12.402105795506456,235.92197467512926,181.5401017457675,201.47906362804966,120.70465027672222,152.38017322617065,112.11167892429361,150.40964906404312,153.0673433790148,122.53815945294434,103.9259041759194,77.9540270214535,86.08025289028961,83.70878419070864,95.0859956218222,116.04425069340995,108.46910029593246,182.39488036095548,155.2680022944166,83.74789594954517,77.9938777999274,152.5823533510889,170.73064815897231,278.8291966551772,300.56813637502165,160.50037122284465,109.82037598292486,116.51719061954961,123.30953792397486,192.5471525133829,331.1226877260574,137.10975374503198,123.22722567924671,186.42374482072483,272.2043358401709,110.96052888958002,110.56604623009676,274.95944844009597,133.39630138713767,207.34475036414042,90.40461941545259,154.7896136069394,178.52039501051456,89.72730335221829,157.9646840661309,120.1989597906631,134.86555731504197,392.9465460167635,151.5465618031208,109.42396459052698,58.4432827438155,598.2434103892404,209.40112663320775,133.98593129035189,110.5057716369794,80.7086528824245,52.736437004699816,292.396161399365,154.43601973570406,357.4064503320903,198.25024781316986,122.3911278848094,110.03160243634814,457.92836824820694,169.0207631259107,119.7153538252791,115.59838681747749
5,410.02693370438163,,354.51609070179103,324.14730282808034,156.51877090151274,283.34462579834394,275.3950222842993,106.82369084385734,188.64667606254136,152.49219075959084,202.4761955350161,219.31129783061246,104.34418581557861,96.626376958829,108.88919850001392,76.36127533391296,373.3905721945576,249.31216819443443,102.73618567386202,88.07735131096717,284.5524645158747,243.38365780280378,368.00543290043294,215.87702297674488,191.11339467662935,135.84452530380972,240.23898566851435,328.4338119281483,68.39317459919612,48.612046671117035,592.868929100419,303.03871518694757,125.48127171028624,122.3911102861177,85.22356091943892,281.0940147194411,130.18618431723723,110.06734172460683,203.4116200934337,130.1908248014822,81.46311392293745,69.0897731054109,326.6267568543107,197.60707343414592,102.95379204732266,128.07145942951524,245.5433873528484,153.0088454035721,409.5520274967531,193.21762195036462,173.94269655545418,161.65718366613666,270.80489014012915,111.44390699040076,44.29705204669841,53.30632797076274,89.64993027701678,309.3769298725818,314.07624589239964,222.64523126125738,285.4443388406924,245.85405591823425,108.03748457324933,101.7434927086446,246.07232205637726,127.10320676546232,144.3421886746929,144.5143458828662,249.12253449966386,303.5192260570521,85.72906680882167,77.58365749320086,375.5237099096932,222.8606469852831,310.2492752279497,243.4545720553885,357.7138240717383,311.1288405232919,173.00784206499586,140.1612135316979,276.1828781756485,165.31341990385096,80.28950025890563,65.6068068826131,237.8547769380909,222.45791385488613,87.2035738356289,205.17921977194007,379.15255980967623,373.76841749459095,168.17555552321664,266.1787585926721,219.72774893683618,372.19285816722896,169.8642437436706,156.5570763086955,160.9387771599228,152.5295479558445,128.7588279791769,288.09553544667546,239.27076577923924,273.2585814963118,287.49014820192974,234.18456871795004,240.66720731233457,84.61755257721184,17.273437385991404,166.28377358754994,162.85515073978883,360.33056505333667,165.44476650257167,41.501048446245214,12.384552974730141,256.08540485976425,190.1056749460431,195.60625392214416,138.10567365490544,141.18193951576416,110.44175037530266,146.5727079050175,152.58138172978258,123.65845165710247,103.5749936725945,88.57736977468187,101.76590882012785,74.68863209639144,97.81126208698105,125.59406479677193,105.51343174412045,185.33556041275327,163.6604311259073,81.975143163845,79.62758717742742,155.27961073041342,170.64157342008454,286.66882571123233,305.675869997942,166.15701143401995,113.16667527627388,117.32975979180999,116.42603301095191,203.23422938972752,339.3044280522561,134.04778894892073,126.71525553761951,193.5942862919029,273.53953188903773,111.30208666205534,114.74267214622402,273.5582730195787,136.86626135074005,221.81002756154246,89.04641966709359,155.19349531032861,188.6093666013955,93.75615275294876,156.73915535538256,123.66870321999504,134.83893302732986,377.14945034052823,151.40956462792013,111.5330936736126,56.200256465437,600.9212978607344,208.30840091716263,123.52586098804852,109.22079058829856,66.37317187986305,63.055186804865926,313.81866040553683,150.10790959974167,356.4059011941437,213.12514673469826,119.93538088236346,121.91902463584452,472.8980256926924,151.5913547520181,124.78912860555445,116.31857987275676
6,392.2860177467279,,382.4484800659481,313.7652861934103,149.03130646677778,279.1250709079542,273.8652110548271,115.60596522627108,183.38439047534158,151.61391368681228,203.77370888313,231.6258027304522,98.3828179555982,94.5037029280454,110.02591760515757,83.8487665670724,361.63401494443417,232.95526072220838,105.012537607388,104.57959434917372,286.42153388361305,244.0837964707525,439.53878877114175,209.31519475210274,204.65497209157837,138.2853637205694,231.17073348062686,343.39828157338997,72.84960487761788,48.30283002737051,601.7625103451785,305.40625427510685,121.66498137344894,124.767074962996,89.70279082753412,287.3070165586623,136.381554385469,117.28490914779229,222.2814238203388,141.92247911553272,84.40614803048247,68.73520133867322,323.7278881518694,190.8155494181547,106.40189103962616,123.89135685173619,249.5084369812472,166.78293399091223,411.24265842502666,163.31471022677948,169.58396079967017,164.9968706239404,271.5305190445917,110.78842470491563,48.59582511568636,51.599716683304194,84.72954969940673,315.66500743503974,313.5976855091056,219.97159475523614,291.60505012469616,236.517260257949,112.71541033683354,96.43426638129647,275.67753385964005,135.60085550621793,137.04122145203436,153.42503825607795,251.6951828949633,305.78627811309644,86.91251749896388,83.50769690051291,407.3402950193749,234.1066467955328,315.4782696535869,261.73163915583734,351.3606491331115,260.5930842923057,173.34578376061893,145.31957929825657,278.5578000840838,172.21982518439415,79.12293440858657,64.21296970116305,218.34535343278588,223.3807295975812,87.83170035001525,196.4572521279257,389.34003884616686,373.47717902536897,176.36692356633944,275.672544054042,222.51409695411138,409.05527193793756,179.94052548886393,146.20984505828505,160.30424506163334,157.2232052668766,128.32284881870603,274.10078811835484,238.35254995607775,275.05344705046815,287.22346119048416,238.88471132981036,250.99913549585958,83.65122596225655,17.782778738390192,169.58674277690264,164.5766244326805,379.4081070628982,168.60308645080002,41.479913907601706,12.362329801440529,263.97276271395117,196.22129891368598,184.19930259163456,135.0373803029138,135.23320324431802,108.95137292985507,149.73813389954728,151.74883718639978,109.0274285612976,111.22369309537083,95.04469246545636,98.14276494414075,83.35858557724193,95.83798628889413,126.43634580366705,103.90085294144342,192.70400385167048,168.32465627659835,79.06752153512821,85.28306710506163,156.6345493707437,167.68426585067553,294.0674332716527,299.0177857415585,184.09722752202273,116.02018559834453,107.64476352199068,110.77069932297667,201.2201068539417,341.90495342064986,128.77419028546328,126.30119985244653,187.4681112016875,267.3619079565226,115.41462885310274,123.09807174167072,279.40058610335007,164.60999781898164,224.9461978452863,88.94724561660618,157.85401775132198,194.33564553728397,91.10377937603427,134.07315770822032,123.91196917017795,139.157182988355,402.0266402594354,125.34849083250336,111.39264605787194,53.28087785752412,590.2871330926026,209.6072936168951,154.64183020909076,114.04636697761268,78.24737023854264,75.94723796787618,300.300858569319,149.5832866089233,340.8739896690414,233.0704010043912,115.79065921157287,131.26592280631826,470.39210695164843,145.3070299783376,128.98658869039008,119.09048956608675
